GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	GO TERM	GO NAME	TAXON ID	ASSIGNED BY	GO ASPECT
UniProtKB	P0C1S8	WEE2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	P0CG13	CHTF8	GO:0007064	mitotic sister chromatid cohesion	9606	InterPro	P
UniProtKB	P0CG47	UBB	GO:0007141	male meiosis I	9606	Ensembl	P
UniProtKB	P0CG47	UBB	GO:0007144	female meiosis I	9606	Ensembl	P
UniProtKB	P0DP23	CALM1	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P0DP24	CALM2	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P0DP25	CALM3	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P0DPH7	TUBA3C	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P0DPH8	TUBA3D	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P10242	MYB	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P10243	MYBL1	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P10243	MYBL1	GO:0007141	male meiosis I	9606	UniProt	P
UniProtKB	P10244	MYBL2	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P10244	MYBL2	GO:0090307	mitotic spindle assembly	9606	Ensembl	P
UniProtKB	P10415	BCL2	GO:0000082	G1/S transition of mitotic cell cycle	9606	Ensembl	P
UniProtKB	P10415	BCL2	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	P11387	TOP1	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	P11388	TOP2A	GO:0000712	resolution of meiotic recombination intermediates	9606	GO_Central	P
UniProtKB	P11388	TOP2A	GO:0000819	sister chromatid segregation	9606	GO_Central	P
UniProtKB	P11388	TOP2A	GO:0007059	chromosome segregation	9606	Ensembl	P
UniProtKB	P11388	TOP2A	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P11388	TOP2A	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P11388	TOP2A	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P11388	TOP2A	GO:0007143	female meiotic nuclear division	9606	Ensembl	P
UniProtKB	P11802	CDK4	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P11802	CDK4	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P11802	CDK4	GO:0000082	G1/S transition of mitotic cell cycle	9606	BHF-UCL	P
UniProtKB	P11802	CDK4	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P12004	PCNA	GO:1902990	mitotic telomere maintenance via semi-conservative replication	9606	Ensembl	P
UniProtKB	P12004	PCNA	GO:1902990	mitotic telomere maintenance via semi-conservative replication	9606	BHF-UCL	P
UniProtKB	P12270	TPR	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	UniProt	P
UniProtKB	P14210	HGF	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	P14635	CCNB1	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P14635	CCNB1	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P14635	CCNB1	GO:0000086	G2/M transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P14635	CCNB1	GO:0007052	mitotic spindle organization	9606	BHF-UCL	P
UniProtKB	P14635	CCNB1	GO:0007080	mitotic metaphase chromosome alignment	9606	GO_Central	P
UniProtKB	P14635	CCNB1	GO:0007080	mitotic metaphase chromosome alignment	9606	BHF-UCL	P
UniProtKB	P14635	CCNB1	GO:0044772	mitotic cell cycle phase transition	9606	InterPro	P
UniProtKB	P15018	LIF	GO:0140013	meiotic nuclear division	9606	Ensembl	P
UniProtKB	P15170	GSPT1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P15311	EZR	GO:0030953	astral microtubule organization	9606	UniProt	P
UniProtKB	P15336	ATF2	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P15927	RPA2	GO:0031571	mitotic G1 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P15941	MUC1	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	BHF-UCL	P
UniProtKB	P16104	H2AX	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	P16949	STMN1	GO:0007052	mitotic spindle organization	9606	MGI	P
UniProtKB	P16949	STMN1	GO:0000281	mitotic cytokinesis	9606	Ensembl	P
UniProtKB	P16949	STMN1	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	P17252	PRKCA	GO:0007077	mitotic nuclear membrane disassembly	9606	Reactome	P
UniProtKB	P17302	GJA1	GO:0000132	establishment of mitotic spindle orientation	9606	ARUK-UCL	P
UniProtKB	P18074	ERCC2	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P18074	ERCC2	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P18583	SON	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	P18754	RCC1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P18754	RCC1	GO:0007052	mitotic spindle organization	9606	UniProt	P
UniProtKB	P18754	RCC1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P18754	RCC1	GO:0007084	mitotic nuclear membrane reassembly	9606	Reactome	P
UniProtKB	P18754	RCC1	GO:0051225	spindle assembly	9606	UniProt	P
UniProtKB	P18858	LIG1	GO:1903461	Okazaki fragment processing involved in mitotic DNA replication	9606	GO_Central	P
UniProtKB	P20248	CCNA2	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P20248	CCNA2	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P20248	CCNA2	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P20248	CCNA2	GO:0000086	G2/M transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P20248	CCNA2	GO:0044772	mitotic cell cycle phase transition	9606	InterPro	P
UniProtKB	P20248	CCNA2	GO:0044843	cell cycle G1/S phase transition	9606	UniProt	P
UniProtKB	P20594	NPR2	GO:0051321	meiotic cell cycle	9606	Ensembl	P
UniProtKB	P20594	NPR2	GO:1903537	meiotic cell cycle process involved in oocyte maturation	9606	Ensembl	P
UniProtKB	P20807	CAPN3	GO:0070315	G1 to G0 transition involved in cell differentiation	9606	Ensembl	P
UniProtKB	P20936	RASA1	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	P21127	CDK11B	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	P21333	FLNA	GO:0090307	mitotic spindle assembly	9606	MGI	P
UniProtKB	P22674	CCNO	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P22674	CCNO	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	P23258	TUBG1	GO:0000070	mitotic sister chromatid segregation	9606	GO_Central	P
UniProtKB	P23258	TUBG1	GO:0000212	meiotic spindle organization	9606	UniProt	P
UniProtKB	P23258	TUBG1	GO:0000212	meiotic spindle organization	9606	GO_Central	P
UniProtKB	P23258	TUBG1	GO:0000212	meiotic spindle organization	9606	Ensembl	P
UniProtKB	P23258	TUBG1	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P23258	TUBG1	GO:0007052	mitotic spindle organization	9606	GO_Central	P
UniProtKB	P23396	RPS3	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P23396	RPS3	GO:0051225	spindle assembly	9606	UniProt	P
UniProtKB	P23443	RPS6KB1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P23528	CFL1	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	P23528	CFL1	GO:0051293	establishment of spindle localization	9606	UniProt	P
UniProtKB	P23582	NPPC	GO:0051321	meiotic cell cycle	9606	Ensembl	P
UniProtKB	P23582	NPPC	GO:1903537	meiotic cell cycle process involved in oocyte maturation	9606	Ensembl	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	Ensembl	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	BHF-UCL	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P24385	CCND1	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P24385	CCND1	GO:0000320	re-entry into mitotic cell cycle	9606	Ensembl	P
UniProtKB	P24385	CCND1	GO:0031571	mitotic G1 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P24522	GADD45A	GO:0007098	centrosome cycle	9606	Ensembl	P
UniProtKB	P24863	CCNC	GO:0045023	G0 to G1 transition	9606	ComplexPortal	P
UniProtKB	P24864	CCNE1	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P24864	CCNE1	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P24864	CCNE1	GO:0000082	G1/S transition of mitotic cell cycle	9606	BHF-UCL	P
UniProtKB	P24864	CCNE1	GO:0000082	G1/S transition of mitotic cell cycle	9606	ARUK-UCL	P
UniProtKB	P24864	CCNE1	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24864	CCNE1	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	P24864	CCNE1	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	Ensembl	P
UniProtKB	P24941	CDK2	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P24941	CDK2	GO:0000082	G1/S transition of mitotic cell cycle	9606	Ensembl	P
UniProtKB	P24941	CDK2	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P24941	CDK2	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P24941	CDK2	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P24941	CDK2	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	P24941	CDK2	GO:0031571	mitotic G1 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P24941	CDK2	GO:0051298	centrosome duplication	9606	UniProt	P
UniProtKB	P24941	CDK2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	P24941	CDK2	GO:0051321	meiotic cell cycle	9606	UniProt	P
UniProtKB	P25054	APC	GO:0000281	mitotic cytokinesis	9606	MGI	P
UniProtKB	P25054	APC	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	MGI	P
UniProtKB	P25101	EDNRA	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	P25101	EDNRA	GO:1903537	meiotic cell cycle process involved in oocyte maturation	9606	Ensembl	P
UniProtKB	P25205	MCM3	GO:1902975	mitotic DNA replication initiation	9606	GO_Central	P
UniProtKB	P26367	PAX6	GO:0000132	establishment of mitotic spindle orientation	9606	Ensembl	P
UniProtKB	P27694	RPA1	GO:0051321	meiotic cell cycle	9606	GO_Central	P
UniProtKB	P27816	MAP4	GO:0007052	mitotic spindle organization	9606	MGI	P
UniProtKB	P27816	MAP4	GO:0051294	establishment of spindle orientation	9606	MGI	P
UniProtKB	P27816	MAP4	GO:0051294	establishment of spindle orientation	9606	MGI	P
UniProtKB	P29350	PTPN6	GO:0000278	mitotic cell cycle	9606	GO_Central	P
UniProtKB	P29590	PML	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	UniProt	P
UniProtKB	P29590	PML	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	Ensembl	P
UniProtKB	P30153	PPP2R1A	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	P30153	PPP2R1A	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P30153	PPP2R1A	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P30153	PPP2R1A	GO:0007143	female meiotic nuclear division	9606	Ensembl	P
UniProtKB	P30153	PPP2R1A	GO:0051232	meiotic spindle elongation	9606	Ensembl	P
UniProtKB	P30153	PPP2R1A	GO:0051306	mitotic sister chromatid separation	9606	Ensembl	P
UniProtKB	P30153	PPP2R1A	GO:0051754	meiotic sister chromatid cohesion, centromeric	9606	Ensembl	P
UniProtKB	P30260	CDC27	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	9606	MGI	P
UniProtKB	P30260	CDC27	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P30279	CCND2	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P30279	CCND2	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30279	CCND2	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30279	CCND2	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P30281	CCND3	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P30281	CCND3	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30281	CCND3	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P30281	CCND3	GO:0000082	G1/S transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30281	CCND3	GO:0000082	G1/S transition of mitotic cell cycle	9606	ComplexPortal	P
UniProtKB	P30291	WEE1	GO:0000086	G2/M transition of mitotic cell cycle	9606	Reactome	P
UniProtKB	P30291	WEE1	GO:0000278	mitotic cell cycle	9606	InterPro	P
UniProtKB	P30304	CDC25A	GO:0000082	G1/S transition of mitotic cell cycle	9606	Reactome	P
UniProtKB	P30304	CDC25A	GO:0000086	G2/M transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P30304	CDC25A	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30304	CDC25A	GO:0000086	G2/M transition of mitotic cell cycle	9606	Reactome	P
UniProtKB	P30305	CDC25B	GO:0000086	G2/M transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P30305	CDC25B	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30305	CDC25B	GO:0000086	G2/M transition of mitotic cell cycle	9606	Reactome	P
UniProtKB	P30305	CDC25B	GO:0000278	mitotic cell cycle	9606	PINC	P
UniProtKB	P30305	CDC25B	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	P30305	CDC25B	GO:0007144	female meiosis I	9606	Ensembl	P
UniProtKB	P30307	CDC25C	GO:0000086	G2/M transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P30307	CDC25C	GO:0000086	G2/M transition of mitotic cell cycle	9606	UniProt	P
UniProtKB	P30307	CDC25C	GO:0000086	G2/M transition of mitotic cell cycle	9606	Reactome	P
UniProtKB	P30622	CLIP1	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	P31271	HOXA13	GO:0140014	mitotic nuclear division	9606	Ensembl	P
UniProtKB	P33552	CKS2	GO:0007127	meiosis I	9606	Ensembl	P
UniProtKB	P33552	CKS2	GO:0044772	mitotic cell cycle phase transition	9606	Ensembl	P
UniProtKB	P33981	TTK	GO:0007051	spindle organization	9606	PINC	P
UniProtKB	P33981	TTK	GO:0007052	mitotic spindle organization	9606	PINC	P
UniProtKB	P33981	TTK	GO:0007059	chromosome segregation	9606	GO_Central	P
UniProtKB	P33981	TTK	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	GO_Central	P
UniProtKB	P33981	TTK	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	Ensembl	P
UniProtKB	P33981	TTK	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	PINC	P
UniProtKB	P33981	TTK	GO:0007094	mitotic spindle assembly checkpoint signaling	9606	UniProt	P
UniProtKB	P33981	TTK	GO:0016321	female meiosis chromosome segregation	9606	Ensembl	P
UniProtKB	P33981	TTK	GO:0033316	meiotic spindle assembly checkpoint signaling	9606	GO_Central	P
UniProtKB	P33981	TTK	GO:0033316	meiotic spindle assembly checkpoint signaling	9606	Ensembl	P
UniProtKB	P33981	TTK	GO:0098813	nuclear chromosome segregation	9606	UniProt	P
UniProtKB	P33981	TTK	GO:0140273	repair of mitotic kinetochore microtubule attachment defect	9606	UniProt	P
UniProtKB	P33981	TTK	GO:0140273	repair of mitotic kinetochore microtubule attachment defect	9606	UniProt	P
UniProtKB	P33991	MCM4	GO:1902975	mitotic DNA replication initiation	9606	GO_Central	P
UniProtKB	P35222	CTNNB1	GO:0030997	regulation of centriole-centriole cohesion	9606	UniProt	P
UniProtKB	P35579	MYH9	GO:0000212	meiotic spindle organization	9606	Ensembl	P
UniProtKB	P35579	MYH9	GO:0032506	cytokinetic process	9606	UniProt	P
UniProtKB	P35579	MYH9	GO:0051295	establishment of meiotic spindle localization	9606	Ensembl	P
UniProtKB	P35580	MYH10	GO:0000281	mitotic cytokinesis	9606	MGI	P
UniProtKB	P35580	MYH10	GO:0000281	mitotic cytokinesis	9606	GO_Central	P
UniProtKB	P36404	ARL2	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	P36405	ARL3	GO:0000281	mitotic cytokinesis	9606	UniProt	P
UniProtKB	P36873	PPP1CC	GO:0000070	mitotic sister chromatid segregation	9606	Reactome	P
UniProtKB	P36896	ACVR1B	GO:0000082	G1/S transition of mitotic cell cycle	9606	HGNC-UCL	P
UniProtKB	P37198	NUP62	GO:0007080	mitotic metaphase chromosome alignment	9606	UniProt	P
UniProtKB	P37198	NUP62	GO:0007098	centrosome cycle	9606	UniProt	P
UniProtKB	P37198	NUP62	GO:0007100	mitotic centrosome separation	9606	UniProt	P
UniProtKB	P38398	BRCA1	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P38398	BRCA1	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	GO_Central	P
UniProtKB	P38398	BRCA1	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P38398	BRCA1	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P38398	BRCA1	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P38398	BRCA1	GO:0007098	centrosome cycle	9606	Ensembl	P
UniProtKB	P38398	BRCA1	GO:0044818	mitotic G2/M transition checkpoint	9606	Ensembl	P
UniProtKB	P38398	BRCA1	GO:0044818	mitotic G2/M transition checkpoint	9606	ComplexPortal	P
UniProtKB	P38571	LIPA	GO:0000278	mitotic cell cycle	9606	Ensembl	P
UniProtKB	P38936	CDKN1A	GO:0000082	G1/S transition of mitotic cell cycle	9606	Reactome	P
UniProtKB	P38936	CDKN1A	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	BHF-UCL	P
UniProtKB	P38936	CDKN1A	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	Reactome	P
UniProtKB	P38936	CDKN1A	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	Reactome	P
UniProtKB	P38936	CDKN1A	GO:0007095	mitotic G2 DNA damage checkpoint signaling	9606	UniProt	P
UniProtKB	P39748	FEN1	GO:0032201	telomere maintenance via semi-conservative replication	9606	Reactome	P
UniProtKB	P40424	PBX1	GO:0000086	G2/M transition of mitotic cell cycle	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0000712	resolution of meiotic recombination intermediates	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0007060	male meiosis chromosome segregation	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0007129	homologous chromosome pairing at meiosis	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0007131	reciprocal meiotic recombination	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0007140	male meiotic nuclear division	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0016321	female meiosis chromosome segregation	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0043060	meiotic metaphase I homologous chromosome alignment	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0045132	meiotic chromosome segregation	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0045141	meiotic telomere clustering	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0045143	homologous chromosome segregation	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0051257	meiotic spindle midzone assembly	9606	Ensembl	P
UniProtKB	P40692	MLH1	GO:0051321	meiotic cell cycle	9606	Ensembl	P
UniProtKB	P40818	USP8	GO:0000281	mitotic cytokinesis	9606	MGI	P
UniProtKB	P41002	CCNF	GO:0000082	G1/S transition of mitotic cell cycle	9606	GO_Central	P
UniProtKB	P41002	CCNF	GO:0000320	re-entry into mitotic cell cycle	9606	Ensembl	P
UniProtKB	P41208	CETN2	GO:0000278	mitotic cell cycle	9606	UniProt	P
UniProtKB	P41208	CETN2	GO:0007099	centriole replication	9606	GO_Central	P
UniProtKB	P41208	CETN2	GO:0007099	centriole replication	9606	UniProt	P
UniProtKB	P41221	WNT5A	GO:0140013	meiotic nuclear division	9606	Ensembl	P
UniProtKB	P42575	CASP2	GO:0006977	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest	9606	UniProt	P
UniProtKB	P42695	NCAPD3	GO:0007076	mitotic chromosome condensation	9606	InterPro	P
UniProtKB	P42695	NCAPD3	GO:0007076	mitotic chromosome condensation	9606	GO_Central	P
UniProtKB	P42695	NCAPD3	GO:0007076	mitotic chromosome condensation	9606	UniProt	P
UniProtKB	P42695	NCAPD3	GO:0007076	mitotic chromosome condensation	9606	UniProt	P
UniProtKB	P42695	NCAPD3	GO:0010032	meiotic chromosome condensation	9606	GO_Central	P
UniProtKB	P42858	HTT	GO:0000132	establishment of mitotic spindle orientation	9606	UniProt	P
UniProtKB	P43034	PAFAH1B1	GO:0000132	establishment of mitotic spindle orientation	9606	GO_Central	P
UniProtKB	P43034	PAFAH1B1	GO:0000132	establishment of mitotic spindle orientation	9606	UniProt	P
UniProtKB	P43034	PAFAH1B1	GO:0000132	establishment of mitotic spindle orientation	9606	UniProt	P
UniProtKB	P43246	MSH2	GO:0031573	mitotic intra-S DNA damage checkpoint signaling	9606	Ensembl	P
UniProtKB	P46013	MKI67	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P46013	MKI67	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P46013	MKI67	GO:0007059	chromosome segregation	9606	UniProt	P
UniProtKB	P46100	ATRX	GO:0000212	meiotic spindle organization	9606	Ensembl	P
UniProtKB	P46100	ATRX	GO:0070192	chromosome organization involved in meiotic cell cycle	9606	Ensembl	P
UniProtKB	P46379	BAG6	GO:0007130	synaptonemal complex assembly	9606	UniProt	P
UniProtKB	P46379	BAG6	GO:0007130	synaptonemal complex assembly	9606	Ensembl	P
